15813.7,16826.4,14760.4,0.270798,2.51822,0.891815,12/16/2018 00:00:32
15943.3,16326.4,13614.6,0.39149,1.27561,-1.75414,12/16/2018 00:00:32
14627.3,12910.9,12979.2,0.122212,-4.13437,-3.27664,12/16/2018 00:00:33
15976.9,15321.8,13027.8,0.502274,0.271234,-3.11808,12/16/2018 00:00:33
16535.9,16930.6,13290.5,1.87593,2.78109,-2.44153,12/16/2018 00:00:34
15599.5,15531.2,13525.5,0.322988,0.242162,-1.84161,12/16/2018 00:00:34
15491.9,15958.3,13191,0.335921,0.242093,-1.66239,12/16/2018 00:00:35
15457.2,15679.4,12811.3,0.348223,0.242028,-2.57117,12/16/2018 00:00:35
15923.6,15354.2,13357.6,0.359925,0.241967,-1.21514,12/16/2018 00:00:36
15981.5,14714.1,13560.2,0.371056,0.241908,-0.712186,12/16/2018 00:00:36
15762.7,16423.6,14829.9,0.381644,0.543131,1.09442,12/16/2018 00:00:37
13711.8,16083.3,15120.4,-1.04189,0.238763,1.07923,12/16/2018 00:00:37
14993.1,16765,15282.4,0.415744,1.37237,1.06477,12/16/2018 00:00:38
13971.1,13903.9,11695.6,-0.377813,-0.737696,-5.29669,12/16/2018 00:00:38
14474.5,12917.8,11910.9,0.43974,-3.13053,-4.7211,12/16/2018 00:00:39
16245.4,17131.9,14824.1,0.446586,2.3001,1.14392,12/16/2018 00:00:39
16106.5,14541.7,15658.6,0.453099,0.249922,1.12418,12/16/2018 00:00:40
15791.7,13550.9,14762.7,0.459293,-1.5764,1.1054,12/16/2018 00:00:40
15942.1,15216.4,16165.5,0.465186,0.267153,1.08753,12/16/2018 00:00:41
16186.3,15963,15016.2,0.470791,0.265393,1.07054,12/16/2018 00:00:41
17071.8,16410.9,15310.2,2.35713,0.53397,1.05437,12/16/2018 00:00:42
16725.7,16378.5,16268.5,1.49979,0.450662,1.039,12/16/2018 00:00:42
16681.7,17052.1,17593.8,1.38821,2.0892,4.17763,12/16/2018 00:00:43
17365.7,17302.1,18290.5,3.05249,2.6789,5.83015,12/16/2018 00:00:43
16945.6,15986.1,17528.9,2.00908,0.212047,3.91394,12/16/2018 00:00:44
16378.5,16953.7,17582.2,0.619135,1.80708,4.00616,12/16/2018 00:00:44
16270.8,16473.4,17099.5,0.434778,0.621998,2.79334,12/16/2018 00:00:45
16560.2,17258.1,15072.9,1.07745,2.533,0.822311,12/16/2018 00:00:45
15675.9,15513.9,13310.2,0.445023,0.177085,-1.59141,12/16/2018 00:00:46
15233.8,13945.3,16236.1,0.453161,-0.683166,0.844203,12/16/2018 00:00:46
16223.4,17056.7,14946.8,0.460901,2.03838,0.841472,12/16/2018 00:00:47
17434,17318.3,15285.9,3.23223,2.66058,0.838874,12/16/2018 00:00:47
16368.1,16295.1,14759.3,0.613289,0.158007,0.836402,12/16/2018 00:00:48
16684,14422.5,16517.4,1.39024,0.163769,1.36383,12/16/2018 00:00:48
15879.6,14099.5,13718.8,0.453014,-0.319337,-0.590206,12/16/2018 00:00:49
15156.2,14237.3,13023.1,0.461438,0.0264917,-2.27309,12/16/2018 00:00:49
15179.4,14131.9,14546.3,0.469452,-1.19896,0.493087,12/16/2018 00:00:50
14243.1,14748.8,13664.4,-0.636632,0.203822,-1.65728,12/16/2018 00:00:50
15941,14552.1,13533.6,0.59541,-0.153524,-1.95521,12/16/2018 00:00:51
15634.3,10397,14302.1,0.500698,-10,-0.0595086,12/16/2018 00:00:51
15085.6,14425.9,15451.4,0.50662,-0.326006,0.912443,12/16/2018 00:00:52
16006.9,15985,17922.5,0.772904,0.551296,5.83384,12/16/2018 00:00:52
14601.9,13640,15716.4,0.275763,-2.24599,0.84728,12/16/2018 00:00:53
15400.5,15799.8,15460.6,0.522663,0.359123,0.843386,12/16/2018 00:00:53
15116.9,16509.3,15709.5,0.527517,1.83821,0.839682,12/16/2018 00:00:54
13967.6,15550.9,15150.5,-1.25297,0.332725,0.836159,12/16/2018 00:00:54
14513.9,13912,14728,0.100905,-1.59209,0.832808,12/16/2018 00:00:55
14987.3,18001.2,16412,0.562074,5.46482,2.07761,12/16/2018 00:00:55
11364.6,16533.6,15360,-7.56481,1.83106,0.81401,12/16/2018 00:00:56
11327.5,13907.4,13804.4,-7.57073,-1.66199,-1.37089,12/16/2018 00:00:56
11773.1,14412,16439.8,-6.40495,-0.412996,2.1477,12/16/2018 00:00:57
13408.6,16557.9,15719.9,-2.3555,1.89768,0.815432,12/16/2018 00:00:57
12204.9,16710.6,16143.5,-5.27036,2.25182,1.40669,12/16/2018 00:00:58
11878.5,15568.3,16348.4,-6.01885,0.255218,1.89785,12/16/2018 00:00:58
11119.2,14547.5,16028.9,-7.81772,-0.116118,1.10659,12/16/2018 00:00:59
10379.6,13195.6,15238.4,-9.5537,-3.40679,0.78832,12/16/2018 00:00:59
9773.15,13658.6,15059,-10,-2.24129,0.787719,12/16/2018 00:01:00
10457.2,13546.3,15650.5,-9.15545,-2.49162,0.787148,12/16/2018 00:01:00
11584.5,14322.9,16876.2,-6.34195,-0.574287,3.1658,12/16/2018 00:01:01
12356.5,16070.6,16692.1,-4.4272,0.764302,2.69277,12/16/2018 00:01:01
12326.4,17659.7,17579.9,-4.48928,4.62739,4.83808,12/16/2018 00:01:02
13909.7,16441,17960.6,-0.619768,1.60838,5.72723,12/16/2018 00:01:02
13381.9,15989.6,17191,-1.93609,0.492714,3.80563,12/16/2018 00:01:03
13544,16458.3,16495.4,-1.55702,1.63178,2.08658,12/16/2018 00:01:03
13341.4,17569.4,16413.2,-2.07033,4.32517,1.88143,12/16/2018 00:01:04
14217.6,18003.5,17410.9,0.0509249,5.34196,4.31073,12/16/2018 00:01:04
14430.6,17557.9,17027.8,0.534375,4.20688,3.35046,12/16/2018 00:01:05
13678.2,17045.1,17284.7,-1.33856,2.92242,3.96153,12/16/2018 00:01:05
13597.2,16312.5,17452.5,-1.55506,1.11698,4.3503,12/16/2018 00:01:06
13169,15640,17173.6,-2.61535,0.111271,3.64764,12/16/2018 00:01:06
13428.2,15975.7,17386.6,-1.98915,0.305753,4.15251,12/16/2018 00:01:07
14045.1,16787,17666.7,-0.498019,2.29089,4.817,12/16/2018 00:01:07
14225.7,17281.2,17479.2,-0.0854786,3.48282,4.33647,12/16/2018 00:01:08
14607.6,16900.5,17769.7,0.814542,2.53096,5.02749,12/16/2018 00:01:08
15141.2,16366.9,17575.2,1.00068,1.21784,4.53091,12/16/2018 00:01:09
